id,original,source,no_of_#,no_of_@,no_of_urls,no_of_media,created_at,text,user_id,verified,no_of_tweets,description,geo_enabled,screen_name,followers,friends,rt,fav,tweet_geo,target_value
544513517706305536,True,TweetDeck,1,0,1,1,Mon Dec 15 15:25:13 +0000 2014,b'#sydneysiege: At least four people believed to have been injured after multiple shots fired. http://t.co/IxPuyIrNy2 http://t.co/6sGsUZ8QG5',7587032,True,120320,True,False,SkyNews,1731194,17,332,59,False,0
544511865729323009,True,Breaking News +,0,1,1,0,Mon Dec 15 15:18:39 +0000 2014,b'Police confirm that live ammunition was used as heavily armed police stormed the caf\\xe9 in Sydney - @9NewsSyd http://t.co/N5mmnilz4Z',6017542,True,88635,True,True,BreakingNews,7125011,505,195,43,False,0
544280516821024769,True,SocialFlow,0,0,1,0,Sun Dec 14 23:59:22 +0000 2014,"b'BREAKING Hostages held in Sydney, Australia, cafe with an Islamic flag displayed in window, according to local news: http://t.co/HdYk21TLGY'",7309052,True,86793,True,True,YahooNews,861237,2288,111,28,False,0
544271069146656768,True,Twitter Web Client,1,0,0,0,Sun Dec 14 23:21:49 +0000 2014,b'We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News',258627226,True,2475,True,True,KristyMayr7,1672,731,364,20,False,0
544407300329709568,True,Twitter Web Client,1,0,0,0,Mon Dec 15 08:23:09 +0000 2014,"b'An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney cafe and demanded to talk to the PM, according to Australian media.'",16589206,True,34088,True,False,wikileaks,2434154,5169,168,35,False,0
544293694166536192,True,Twitter for iPhone,1,0,1,1,Mon Dec 15 00:51:43 +0000 2014,b'BREAKING PHOTO Appears To Show #SydneySiege Suspect --MORE HERE: http://t.co/wTO5RzOWe0 http://t.co/2vvAXlVLzb',375721095,False,18348,True,True,Breaking911,110899,3,253,24,False,0
544351356824604673,True,Hootsuite,3,0,0,0,Mon Dec 15 04:40:51 +0000 2014,b'#BREAKING: Reports hostages can be seen running from the Lindt building in the latest development of the Sydney #siege. #9News',171802941,True,64133,True,False,9NewsSyd,26325,1644,101,57,False,0
544314234541469696,True,SocialFlow,0,0,1,1,Mon Dec 15 02:13:21 +0000 2014,b'Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr',972651,True,124249,True,False,mashable,4814814,2778,296,76,False,0
544491151118860289,True,TweetDeck,0,0,0,0,Mon Dec 15 13:56:21 +0000 2014,"b'SYDNEY HOSTAGE-TAKER\\n- Man Monis, 49\\n- Originally from Iran\\n- Self-styled sheikh\\n- Accused of sexually assaulting 7 women\\nDEVELOPING..'",292777349,False,21743,True,True,PzFeed,201476,3540,121,33,False,0
544294692456628224,True,TweetDeck,1,1,0,1,Mon Dec 15 00:55:41 +0000 2014,b'The first official statement from @nswpolice regarding the #SydneySiege. http://t.co/syPmr0LPcZ',9609632,True,55187,True,False,australian,230572,395,236,44,False,0
544323933634564098,True,Hootsuite,0,0,1,0,Mon Dec 15 02:51:53 +0000 2014,"b'Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c'",14173315,True,44358,True,False,NBCNews,1955622,2894,148,26,False,0
544284577318318080,True,Twitter for iPhone,0,0,1,1,Mon Dec 15 00:15:30 +0000 2014,"b'BREAKING PHOTO: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/z0qXKdiCnM'",292777349,False,21790,True,True,PzFeed,201978,3540,169,47,False,0
544520042810200064,True,Twitter for iPhone,5,0,0,0,Mon Dec 15 15:51:09 +0000 2014,"b'#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages'",442653867,False,24891,True,True,timsullivan23,74034,389,101,22,False,0
544313043463987201,True,TweetDeck,1,1,0,1,Mon Dec 15 02:08:37 +0000 2014,b'The US Consulate in #Sydney has been evacuated - Statement via @PaulNBlake http://t.co/jYIp6E1Qp7',5402612,True,22378,True,False,BBCBreaking,12520101,3,1017,226,False,0
544353918315397121,True,Hootsuite,0,0,1,0,Mon Dec 15 04:51:02 +0000 2014,"b'BREAKING: Three Sydney hostages flee cafe, Australian TV networks report http://t.co/gZ5EXZIrwa'",14173315,True,44359,True,False,NBCNews,1955688,2894,159,100,False,0
544281014768795649,True,Facebook,0,0,0,0,Mon Dec 15 00:01:20 +0000 2014,b'Breaking: Reports that the Sydney Opera House has now been evacuated due to findings of a suspicious package. More to come.',48626190,False,5222,True,True,nswincidents,16744,439,145,27,False,0
544350565283532800,True,TweetDeck,2,0,0,0,Mon Dec 15 04:37:42 +0000 2014,"b'3 people have come running out of the Lindt cafe building, including a man who looked like a cafe worker. #MartinPlaceSiege #sydneysiege'",156464691,True,29389,True,True,7NewsSydney,41941,397,180,82,False,0
544401468875616257,True,TweetDeck,1,0,1,1,Mon Dec 15 07:59:59 +0000 2014,b'BREAKING: Five have now escaped a hostage situation at a cafe in downtown Sydney #sydneysiege http://t.co/gl30dy8PYN http://t.co/7oYbXnAeKV',16973333,True,115346,True,False,Independent,937818,1766,197,86,False,0
544307417677189121,True,Twitter Web Client,0,0,0,1,Mon Dec 15 01:46:15 +0000 2014,"b'HOSTAGE SITUATION IN SYDNEY\\nTo all our fans and friends staying in Sydney, stay safe and keep praying... http://t.co/Sq62BaKeTz'",606437303,False,6660,True,True,SGAG_SG,75977,310,129,33,False,0
544304298243653632,True,SocialFlow,0,0,1,0,Mon Dec 15 01:33:52 +0000 2014,b'Apparent hostage situation unfolding in Sydney; prime minister convenes security briefing http://t.co/YbFYonoqKv',2467791,True,122501,True,True,washingtonpost,3790819,1155,125,38,False,0
544278913883447298,True,Twitter Web Client,0,0,0,0,Sun Dec 14 23:52:59 +0000 2014,"b'There are reportedly 13 hostages in the siege at Martin Place, Sydney CBD - watch us live for continuous updates'",129673790,True,43042,True,False,ABCNews24,170318,1421,298,44,False,0
544377870554898432,True,TweetDeck,1,0,0,1,Mon Dec 15 06:26:13 +0000 2014,b'Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/NltzGnXezS',23055689,True,62978,True,True,fieldproducer,69732,3777,386,220,False,0
544294794139533313,True,Twitter Web Client,1,0,0,1,Mon Dec 15 00:56:06 +0000 2014,"b'BREAKING: First photo of middle-aged hostage-taker, who is wearing a black bandana while conducting the #SydneySiege. http://t.co/Rv2cvDG2vT'",20639175,False,15225,True,False,JFXM,17857,6864,136,25,False,0
544508411178536960,True,TweetDeck,2,0,0,0,Mon Dec 15 15:04:56 +0000 2014,b'#BREAKING Another hostage has been seen running out of the cafe #sydneysiege',156464691,True,29374,True,True,7NewsSydney,41309,397,154,86,False,0
544284823041212416,True,TweetDeck,1,0,1,0,Mon Dec 15 00:16:28 +0000 2014,b'#sydneysiege: No confirmation airspace has been shut down yet in Sydney but planes are avoiding the area. http://t.co/7NdqPYhwcY',2768501,True,141691,True,True,abcnews,490154,1063,108,17,False,0
544284859628523521,True,Hootsuite,1,0,1,0,Mon Dec 15 00:16:37 +0000 2014,"b'The flag in the Lindt cafe window appears to be a Shahada flag, not an Islamic State flag. Live blog: http://t.co/3yf38dA6Gs #SydneySiege'",16675569,True,84707,True,True,smh,307179,1767,114,15,False,0
544405871703240704,True,Twitter Web Client,0,0,0,0,Mon Dec 15 08:17:29 +0000 2014,"b'Frank Gardner BBC: ""There are elements of Four Lions here. The gunman has the wrong flag. He is asking for the ISIL flag to be delivered.""'",237632983,False,6204,True,False,PatrickFrench2,15277,8,122,42,False,0
544409517224898560,True,Twitter Web Client,1,0,1,0,Mon Dec 15 08:31:58 +0000 2014,"b'#Sydneysiege latest: Gunman reportedly demands ISIS flag, contact with Australian PM http://t.co/7p9QLG6mn4'",1367531,True,188589,True,False,FoxNews,4636691,382,130,50,False,0
544359422726664192,True,Twitter Web Client,2,0,1,0,Mon Dec 15 05:12:54 +0000 2014,b'Vision shows three hostage escaping from the Lindt in #MartinPlace #SydneySiege\\nhttps://t.co/d5EonYzhDG',44835347,True,40082,True,False,theprojecttv,246647,448,151,75,False,0
544275138712469504,True,TweetDeck,0,0,0,0,Sun Dec 14 23:37:59 +0000 2014,b'SYDNEY ATTACK\\n- Hostages at Sydney cafe\\n- Up to 20 hostages\\n- Up to 2 gunmen\\n- Hostages seen holding ISIS flag\\nDEVELOPING..',292777349,False,21816,True,True,PzFeed,202001,3538,830,194,False,0
544277852968210432,True,SocialFlow,4,0,1,0,Sun Dec 14 23:48:46 +0000 2014,b'#breaking  We have now heard that all airspace in the #Sydney city has been shut down. #martinplace #Lindt cafe http://t.co/GH9K75afmR',15250661,True,104340,True,True,newscomauHQ,169232,4176,190,35,False,0
544281589749137408,True,Hootsuite,1,0,1,0,Mon Dec 15 00:03:37 +0000 2014,b'#SydneySiege latest: Reports of an incident at Sydney Opera House  http://t.co/eJdNXzreT9',16675569,True,84704,True,True,smh,307104,1767,168,47,False,0
544372545219489792,True,Breaking News +,0,1,1,0,Mon Dec 15 06:05:03 +0000 2014,"b'Local media: 2 more people appear to escape Martin Place, Sydney, caf\\xe9 amid hostage situation; 5 now free - @smh http://t.co/N5mmnilz4Z'",6017542,True,88637,True,True,BreakingNews,7125080,505,121,57,False,0
544519694401941504,True,Twitter Web Client,0,0,1,0,Mon Dec 15 15:49:46 +0000 2014,b'BREAKING: 2 people killed and 3 in serious condition as hostage siege at Sydney caf\\xe9 ends -- Australian broadcaster. http://t.co/Cbx2v3sNMa',2097571,True,74290,True,False,cnni,2926898,385,763,93,False,0
544351967829839873,True,Twitter Web Client,4,0,0,1,Mon Dec 15 04:43:17 +0000 2014,b'Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe http://t.co/n38XZVq5iu',48956231,True,60763,True,True,zaidbenjamin,60879,4033,106,34,False,0
544342204576038912,True,Twitter for iPhone,1,0,0,1,Mon Dec 15 04:04:29 +0000 2014,b'Grand Mufti of Australia statement condemning #SydneySiege http://t.co/8juQ032EdP',21548431,True,7612,True,True,_AdamTodd,4534,2556,319,126,False,0
544281689233850370,True,SocialFlow,0,0,1,0,Mon Dec 15 00:04:01 +0000 2014,b'BREAKING: Hostages held in downtown Sydney cafe; Islamic flag displayed - http://t.co/1L9s58F6mY',15012486,True,70932,True,False,CBSNews,3450411,413,295,53,False,0
544358564484378624,True,TweetDeck,0,0,1,0,Mon Dec 15 05:09:30 +0000 2014,b'Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://t.co/mp18E4DdjW',28785486,True,99519,True,False,ABC,3775576,860,114,24,False,0
544273888725577729,True,TweetDeck,0,0,1,1,Sun Dec 14 23:33:01 +0000 2014,b'Sydney siege: Hostages held at Martin Place cafe http://t.co/7NdqPYhwcY http://t.co/53Q2phuo3M',2768501,True,141723,True,True,abcnews,490617,1063,403,68,False,0
544510345289924608,True,TweetDeck,0,0,0,0,Mon Dec 15 15:12:37 +0000 2014,b'SHOTS FIRED AT SYDNEY CAFE - 7NEWS',292777349,False,21753,True,True,PzFeed,201517,3540,205,50,False,0
544513557912879105,True,Hootsuite,3,0,0,0,Mon Dec 15 15:25:23 +0000 2014,b'Live ammunition and stun grenades used by police as they stormed #MartinPl cafe moments ago. #SydneySiege #9News',22993014,True,81150,True,False,9NewsAUS,139867,1163,142,50,False,0
544487535418687488,True,Twitter for Websites,0,0,1,0,Mon Dec 15 13:41:59 +0000 2014,b'Sydney Siege: Five Hostages Flee Lindt Chocolate Cafe in Australia http://t.co/USeXeZrv5s - GTA IN REAL LIFE HAHAHA',430739183,False,5584,True,False,joeljeremyah14,37625,332,175,174,False,0
544511434840113152,True,Twitter Web Client,1,0,1,1,Mon Dec 15 15:16:57 +0000 2014,"b""Man Haron Monis ID'd as gunman holding captives in #SydneySiege. DETAILS: http://t.co/7p9QLG6mn4 http://t.co/Y7Jj2ZBZDA""",1367531,True,188579,True,False,FoxNews,4636423,382,254,82,False,0
544374422056882176,True,Twitter for iPhone,1,0,0,1,Mon Dec 15 06:12:30 +0000 2014,"b'Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/TeEnRk6JTi'",25777812,True,669,True,False,tomsteinfort,15057,389,933,426,False,0
544402785966772224,True,TweetDeck,1,1,1,1,Mon Dec 15 08:05:13 +0000 2014,b'Two women flee #sydneysiege cafe http://t.co/BqHdeSc9Iu via @telegraphvideo http://t.co/iqsGuhpUBG',16343974,True,197907,True,True,Telegraph,745571,263,125,36,False,0
544518590104621058,True,TweetDeck,1,0,1,1,Mon Dec 15 15:45:23 +0000 2014,"b'#SYDNEYSIEGE OVER, police confirm. Reports hostage-taker is down http://t.co/kJdiVv0nB9 http://t.co/vuZivnylRv'",64643056,True,102606,True,False,RT_com,824707,460,257,66,False,0
544511693204647936,True,TweetDeck,1,0,0,0,Mon Dec 15 15:17:58 +0000 2014,b'SIEGE ERUPTS: At least 7 Hostages released. Police fire live ammunition as they move into building. #sydneysiege',156464691,True,29381,True,True,7NewsSydney,41406,397,186,79,False,0
544277336422486016,True,TweetDeck,0,0,1,0,Sun Dec 14 23:46:43 +0000 2014,b'SYDNEY: Reports of people with their hands up against a window; black flag with Arabic writing - MORE: http://t.co/NBveZGlDni',2799960092,True,1048,True,False,BBCNewsAus,12372,31,354,53,False,0
544284455909998592,True,Twitter for iPhone,0,0,0,1,Mon Dec 15 00:15:01 +0000 2014,"b""Gunman takes several hostages in Sydney cafe, parades Islamic militants' flag in window. Opera House also evacuated. http://t.co/uatZQpAsOS""",14569869,True,65800,True,True,Channel4News,514418,3050,131,9,False,0
544301455952588801,True,TweetDeck,0,0,0,0,Mon Dec 15 01:22:34 +0000 2014,b'Scary scenes in Sydney right now. Thoughts go out to everyone involved. Hopefully the hostage situation can be resolved peacefully.',268270621,True,61094,True,True,Vikkstar123,403763,426,125,471,False,0
544350712365207552,True,Twitter Web Client,2,0,1,0,Mon Dec 15 04:38:18 +0000 2014,b'#BREAKING Reports two customers and an employee have escaped the #SydneySiege http://t.co/fSLeobzxHh',9235982,True,133120,True,True,dailytelegraph,72203,8674,145,60,False,0
544385086955589632,True,TweetDeck,1,0,1,1,Mon Dec 15 06:54:53 +0000 2014,b'Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H',2097571,True,74288,True,False,cnni,2926999,385,498,189,False,0
544367253857525761,True,TweetDeck,1,0,1,1,Mon Dec 15 05:44:01 +0000 2014,b'Deputy Commissioner Catherine Burn confirms police are in contact with #sydneysiege gunman http://t.co/z9JrtJ2IN3 http://t.co/G1KrGL5Jxs',5402612,True,22387,True,False,BBCBreaking,12524281,3,554,223,False,0
544341406094213121,True,TweetDeck,2,0,1,1,Mon Dec 15 04:01:19 +0000 2014,b'Deserted grounds of the evacuated #Sydney Opera House - More on our LIVE page: http://t.co/VaKt3ZpRZR #sydneysiege http://t.co/pKWvDgpOle',742143,True,187141,True,False,BBCWorld,8173678,61,227,72,False,0
544514474963922944,True,Twitter for iPhone,0,0,0,0,Mon Dec 15 15:29:02 +0000 2014,b'BREAKING NEWS: SYDNEY SIEGE GUNMAN DOWN.',292777349,False,21765,True,True,PzFeed,201601,3540,416,158,False,0
544274364288364544,True,Twitter Web Client,0,0,0,0,Sun Dec 14 23:34:55 +0000 2014,"b'If you are in Sydney, err on side of safety. Also be very cautious in case Lindt cafe is a diversion for something else.'",499696436,False,1014,True,True,GrayConnolly,1253,1826,120,48,False,0
544279262547935232,True,GroupTweet,1,1,0,0,Sun Dec 14 23:54:23 +0000 2014,b'Reportedly 13 hostages &amp; 2 or more gunmen inside Lindt cafe in Sydney  #sydneysiege (@liztilley84)',16834659,True,114484,True,False,SkyNewsAust,150995,85683,114,7,False,0
544376300417585152,True,TweetDeck,2,0,1,1,Mon Dec 15 06:19:58 +0000 2014,"b'#Sydneysiege: 2 women flee #LindtCafe, a total of 5 hostages now free http://t.co/m51P8dUPhB http://t.co/WrPDLAJBS0'",64643056,True,102617,True,False,RT_com,824820,460,110,37,False,0
544492454016475137,True,Hootsuite,3,0,0,0,Mon Dec 15 14:01:31 +0000 2014,b'#BREAKING: The man at the centre of the #sydneysiege has been named as Man Haron Monis #ABCNews24',129673790,True,43033,True,False,ABCNews24,169678,1421,128,35,False,0
544372222400671744,True,Hootsuite,0,0,1,0,Mon Dec 15 06:03:46 +0000 2014,"b'BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports http://t.co/apNKqmicSX'",14173315,True,44360,True,False,NBCNews,1955703,2894,118,66,False,0
544374569016885248,True,Twitter for iPhone,1,0,0,0,Mon Dec 15 06:13:05 +0000 2014,"b""The media need to take a step back and realize this is people's lives not a Kardashian wedding. Facts not fabrications. #sydneysiege""",78584101,True,21762,True,False,HarryCook,211355,657,105,160,False,1
544520690490417152,True,Twitter Web Client,1,0,0,0,Mon Dec 15 15:53:43 +0000 2014,b'The #sydneysiege is over! Confirmed by Sydney Police on twitter!\\nThank god! I hope everyone are and stays safe!',612924569,False,155384,True,False,1DAlert,432655,366,146,181,False,1
544393889113600000,True,Twitter Web Client,1,0,0,0,Mon Dec 15 07:29:52 +0000 2014,b'Police have asked media outlets not to reveal the demands the hostage taker has made. #SydneySiege',16675569,True,84692,True,True,smh,306901,1767,333,136,False,1
544443259804598272,True,Twitter for iPhone,1,0,0,0,Mon Dec 15 10:46:03 +0000 2014,"b""I'd love it if we never publicly identify this crazed #sydneysiege gunman. No name. No photo. No infamy. Just forever a nobody.""",248967064,True,13626,True,False,toddbalym,2906,298,825,942,False,1
544368246271406080,True,Twitter Web Client,1,0,0,1,Mon Dec 15 05:47:58 +0000 2014,b'Its grainy but this is the man involved in Sydney siege #9news with updates  on who cops think he is &amp; what he wants http://t.co/rAhHdE69Sq',269167743,True,3591,True,False,DarrenCurtis9,3839,1045,124,38,False,1
544494652418949120,True,Twitter for iPhone,1,0,0,0,Mon Dec 15 14:10:16 +0000 2014,b'I BEAT THE FUCK OUT OF THAT FUCKING JABRONI IN THE AUSTRALIA #sydneysiege',68577152,True,16170,True,False,the_ironsheik,452917,403,192,198,False,1
544373945206460416,True,Twitter for iPhone,1,0,0,0,Mon Dec 15 06:10:37 +0000 2014,b'The #SydneySiege only works to sabotage the message Islam.',234395084,False,47680,True,False,IniAnwarHadi,105601,297,108,44,False,1
544410806167678976,True,Twitter for iPhone,0,0,0,0,Mon Dec 15 08:37:05 +0000 2014,"b'When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages'",246130881,True,610,True,False,ChrisReason7,24102,382,720,318,False,1
544480936960606210,True,Twitter for iPad,3,0,0,1,Mon Dec 15 13:15:45 +0000 2014,b'Everyone please read this #PrayForSydney #illridewithyou #sydneysiege http://t.co/wJQFgaU5rD',427748930,False,36483,True,True,unicorharry,8165,951,105,72,False,1
544495167836016640,True,TweetDeck,0,0,1,1,Mon Dec 15 14:12:18 +0000 2014,"b'At least 5 dead as gunman goes on rampage in PA, suspect reportedly barricaded in a home http://t.co/aCLslANGxu http://t.co/H4Mhm1cyOm'",1020058453,True,37317,True,False,BuzzFeedNews,187735,4737,266,66,False,1
